"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"2285",64,1,12,1983,"control",11,25,"DO","F",NA,NA,NA,"S",NA,NA,NA,33,39,"3972",NA,NA
"2290",64,1,12,1983,"control",17,31,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,31,"3989",NA,NA
"2305",64,1,12,1983,"control",12,51,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,39,"3163373d",NA,NA
"2308",64,1,12,1983,"control",11,52,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,6,"7603396d",NA,NA
"2311",64,1,12,1983,"exclosure",19,54,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,8,"8512",NA,NA
"2317",64,1,12,1983,"exclosure",15,67,"PM","M","Z",NA,NA,NA,NA,NA,NA,21,21,"3546",NA,NA
"2319",64,1,12,1983,"control",22,67,"DS","M",NA,NA,"S",NA,NA,NA,NA,49,132,"3812",NA,NA
"2320",64,1,12,1983,"control",12,71,"DS","F","Z",NA,NA,NA,NA,NA,NA,49,110,"3165412d",NA,NA
"2329",64,1,12,1983,"exclosure",21,77,"RM","M","Z",NA,NA,NA,NA,NA,NA,15,8,"7501",NA,NA
"2332",64,1,13,1983,"control",4,16,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,37,"4000",NA,NA
"2334",64,1,13,1983,"exclosure",3,17,"RM","M",NA,NA,"S",NA,NA,NA,NA,15,9,"7503391d",NA,NA
"2336",64,1,13,1983,"control",4,22,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,6,"7514417d",NA,NA
"2337",64,1,13,1983,"control",4,23,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,34,"3155379d",NA,NA
"2339",64,1,13,1983,"control",2,27,"DO","F",NA,NA,NA,"S",NA,NA,NA,35,44,"3912408d",NA,NA
"2344",64,1,13,1983,"control",2,37,"OT","M",NA,NA,"S",NA,NA,NA,NA,21,26,"3459",NA,NA
"2345",64,1,13,1983,"control",4,41,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,37,"3355",NA,NA
"2349",64,1,13,1983,"exclosure",3,46,"DM","F","Z",NA,NA,NA,NA,NA,NA,38,42,"3879",NA,NA
"2353",64,1,13,1983,"exclosure",3,57,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"3888",NA,NA
"2355",64,1,13,1983,"control",2,64,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,36,"3913",NA,NA
"2356",64,1,13,1983,"exclosure",3,67,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,47,"3887",NA,NA
"2358",64,1,13,1983,"control",4,71,"DS","M",NA,NA,"S",NA,NA,NA,NA,48,120,"3899",NA,NA
"2360",64,1,13,1983,"control",8,76,"DS","F",NA,NA,NA,"S",NA,NA,NA,51,108,"3886419d",NA,NA
"2361",64,1,13,1983,"exclosure",3,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"3978",NA,NA
"2362",65,2,26,1983,"control",12,11,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,51,"3843",NA,NA
"2364",65,2,26,1983,"control",12,17,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,48,"3997355d",NA,NA
"2366",65,2,26,1983,"control",11,23,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,36,"3842",NA,NA
"2368",65,2,26,1983,"control",11,26,"DO","F",NA,NA,NA,"S",NA,NA,NA,36,38,"3972",NA,NA
"2369",65,2,26,1983,"control",11,27,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,53,"4976",NA,NA
"2374",65,2,26,1983,"control",12,36,"DM","F",NA,NA,NA,"S",NA,NA,NA,34,40,"3841",NA,NA
"2376",65,2,26,1983,"control",12,41,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,42,"3163373d",NA,NA
"2385",65,2,26,1983,"control",17,65,"DO","F",NA,NA,NA,"S",NA,NA,NA,35,53,"3827",NA,NA
"2387",65,2,26,1983,"control",17,76,"RM","F",NA,NA,NA,NA,"P",NA,NA,16,10,"7510409d",NA,NA
"2390",65,2,27,1983,"exclosure",3,12,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,20,"3824",NA,NA
"2391",65,2,27,1983,"control",22,12,"RM","M","Z",NA,NA,NA,NA,NA,NA,18,9,"7511421d",NA,NA
"2396",65,2,27,1983,"control",22,17,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,38,"3810",NA,NA
"2400",65,2,27,1983,"control",4,26,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,38,"4000",NA,NA
"2405",65,2,27,1983,"control",2,44,"DO","F",NA,NA,NA,"S",NA,NA,NA,37,47,"3912408d",NA,NA
"2406",65,2,27,1983,"control",4,45,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"3887",NA,NA
"2409",65,2,27,1983,"control",4,51,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,6,"7514417d",NA,NA
"2412",65,2,27,1983,"control",2,53,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,42,"3913",NA,NA
"2413",65,2,27,1983,"exclosure",3,53,"PF","M",NA,NA,NA,NA,NA,NA,NA,16,7,"1002413",NA,NA
"2415",65,2,27,1983,"control",22,57,"DS","M",NA,NA,"S",NA,NA,NA,NA,50,128,"3812",NA,NA
"2419",65,2,27,1983,"control",8,63,"DS","F","Z",NA,NA,NA,NA,NA,NA,51,117,"3886419d",NA,NA
"2420",65,2,27,1983,"control",2,71,"PE","F",NA,NA,NA,"S",NA,NA,NA,19,23,"3848",NA,NA
"2424",65,2,27,1983,"control",22,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,47,"3942",NA,NA
"2428",66,3,14,1983,"control",22,15,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,38,"3840",NA,NA
"2429",66,3,14,1983,"exclosure",19,16,"PF","M","Z",NA,NA,NA,NA,NA,NA,14,5,"6502422d",NA,NA
"2434",66,3,14,1983,"control",17,21,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,36,"3139",NA,NA
"2438",66,3,14,1983,"control",12,24,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,49,"3997355d",NA,NA
"2441",66,3,14,1983,"control",12,27,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,51,"3901",NA,NA
"2443",66,3,14,1983,"exclosure",19,31,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,8,"7511421d",NA,NA
"2447",66,3,14,1983,"control",11,37,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"3540425d",NA,NA
"2452",66,3,14,1983,"control",11,43,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,37,"3842",NA,NA
"2462",66,3,14,1983,"control",12,63,"DS","F","Z",NA,NA,NA,NA,NA,NA,50,118,"3165412d",NA,NA
"2468",66,3,14,1983,"exclosure",19,74,"RM","M",NA,NA,"S",NA,NA,NA,NA,15,8,"8710394d",NA,NA
"2471",66,3,14,1983,"control",22,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"3942",NA,NA
"2472",66,3,14,1983,"control",17,76,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,53,"3827",NA,NA
"2474",66,3,14,1983,"control",17,77,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,26,"3864",NA,NA
"2478",66,3,15,1983,"exclosure",15,14,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,6,"6512426d",NA,NA
"2483",66,3,15,1983,"control",2,24,"DS","M","Z",NA,NA,NA,NA,NA,NA,50,91,"3835",NA,NA
"2484",66,3,15,1983,"control",2,25,"DO","F","Z",NA,NA,NA,NA,NA,NA,37,49,"3912408d",NA,NA
"2487",66,3,15,1983,"control",8,34,"DS","F","Z",NA,NA,NA,NA,NA,NA,48,107,"3886419d",NA,NA
"2490",66,3,15,1983,"control",2,37,"PE","M",NA,NA,"S",NA,NA,NA,NA,21,26,"3824",NA,NA
"2494",66,3,15,1983,"control",2,41,"RM","M",NA,NA,"S",NA,NA,NA,NA,16,11,"8702389d",NA,NA
"2499",66,3,15,1983,"exclosure",15,45,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,7,"6511429d",NA,NA
"2500",66,3,15,1983,"control",8,47,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,5,"6510",NA,NA
"2501",66,3,15,1983,"exclosure",3,51,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,6,"6503432d",NA,NA
"2505",66,3,15,1983,"exclosure",3,56,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,5,"8513",NA,NA
"2507",66,3,15,1983,"control",4,63,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,47,"3887",NA,NA
"2510",66,3,15,1983,"control",14,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,43,"3892434d",NA,NA
"2518",67,4,16,1983,"exclosure",21,13,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,8,"8041",NA,NA
"2519",67,4,16,1983,"control",12,17,"NA","M","Z",NA,NA,NA,NA,NA,NA,32,94,"5050",NA,NA
"2521",67,4,16,1983,"exclosure",21,21,"RM","F",NA,NA,NA,NA,NA,NA,"L",17,12,"7510409d",NA,NA
"2524",67,4,16,1983,"control",12,24,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,52,"3997355d",NA,NA
"2525",67,4,16,1983,"control",22,25,"DS","M","Z",NA,NA,NA,NA,NA,NA,52,123,"5051",NA,NA
"2529",67,4,16,1983,"control",12,27,"DM","M",NA,NA,NA,NA,NA,NA,NA,38,43,"3508",NA,NA
"2531",67,4,16,1983,"control",14,31,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"3226436d",NA,NA
"2535",67,4,16,1983,"control",22,34,"RM","F",NA,NA,NA,NA,"P",NA,NA,17,10,"-1101d",NA,NA
"2542",67,4,16,1983,"control",22,47,"DS","M",NA,NA,"S",NA,NA,NA,NA,50,128,"5071",NA,NA
"2543",67,4,16,1983,"control",17,51,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,37,"3139",NA,NA
"2545",67,4,16,1983,"control",14,55,"NA","F","Z",NA,NA,NA,NA,NA,NA,32,125,"5046",NA,NA
"2547",67,4,16,1983,"exclosure",19,61,"RM","M",NA,NA,"S",NA,NA,NA,NA,17,9,"8710394d",NA,NA
"2548",67,4,16,1983,"control",12,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"3540425d",NA,NA
"2550",67,4,16,1983,"control",22,64,"PF","F","Z",NA,NA,NA,NA,NA,NA,17,8,"6514437d",NA,NA
"2552",67,4,16,1983,"exclosure",21,65,"PF","M",NA,NA,"S",NA,NA,NA,NA,17,7,"41",NA,NA
"2555",67,4,16,1983,"exclosure",19,71,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,6,"6513440d",NA,NA
"2556",67,4,16,1983,"control",14,73,"PE","M",NA,NA,"S",NA,NA,NA,NA,21,24,"5064",NA,NA
"2558",67,4,16,1983,"control",12,76,"DS","F","Z",NA,NA,NA,NA,NA,NA,50,103,"3165412d",NA,NA
"2559",67,4,16,1983,"control",17,77,"PE","F",NA,NA,NA,NA,"P",NA,NA,19,18,"5047",NA,NA
"2562",67,4,17,1983,"exclosure",3,12,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,22,"3824",NA,NA
"2564",67,4,17,1983,"exclosure",3,14,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,5,"7041",NA,NA
"2567",67,4,17,1983,"control",4,22,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,8,"6041442d",NA,NA
"2568",67,4,17,1983,"exclosure",15,22,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,8,"6511429d",NA,NA
"2569",67,4,17,1983,"control",11,24,"DS","F",NA,"J",NA,NA,NA,NA,NA,49,86,"5092",NA,NA
"2571",67,4,17,1983,"control",2,25,"DS","M","Z",NA,NA,NA,NA,NA,NA,50,91,"5041444d",NA,NA
"2572",67,4,17,1983,"control",8,25,"DS","F",NA,"J",NA,NA,NA,NA,NA,48,76,"5089",NA,NA
"2573",67,4,17,1983,"control",2,27,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,41,"3891",NA,NA
"2575",67,4,17,1983,"control",4,27,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"5038",NA,NA
"2577",67,4,17,1983,"control",2,37,"PE","F","Z",NA,NA,NA,NA,NA,NA,21,19,"5095",NA,NA
"2578",67,4,17,1983,"control",8,37,"DO","M",NA,NA,"R",NA,NA,NA,NA,36,NA,"2644258d",NA,NA
"2581",67,4,17,1983,"control",4,44,"PF","F",NA,NA,NA,"S",NA,NA,NA,16,7,"5041445d",NA,NA
"2582",67,4,17,1983,"control",8,44,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,7,"7611447d",NA,NA
"2583",67,4,17,1983,"exclosure",3,45,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,7,"6503432d",NA,NA
"2593",67,4,17,1983,"control",4,64,"DS","F",NA,NA,NA,NA,NA,"B",NA,49,140,"3242",NA,NA
"2597",67,4,17,1983,"control",2,76,"PM","M","Z",NA,NA,NA,NA,NA,NA,20,19,"5073",NA,NA
"2598",67,4,17,1983,"exclosure",3,76,"PF","F",NA,NA,NA,"S",NA,NA,NA,16,6,"8513",NA,NA
"2600",67,4,17,1983,"control",11,76,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,47,"5249448d",NA,NA
"2601",67,4,17,1983,"control",8,76,"DS","F",NA,NA,NA,NA,NA,"E",NA,49,101,"3886419d",NA,NA
"2603",68,5,14,1983,"control",12,13,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"6501449d",NA,NA
"2605",68,5,14,1983,"exclosure",19,14,"PF","F",NA,NA,NA,"S",NA,NA,NA,17,6,"141450d",NA,NA
"2608",68,5,14,1983,"control",12,17,"DM","M",NA,NA,NA,NA,NA,NA,NA,38,40,"5070",NA,NA
"2609",68,5,14,1983,"exclosure",19,21,"PE","M",NA,"J",NA,NA,NA,NA,NA,21,16,"1002609",NA,NA
"2614",68,5,14,1983,"control",12,25,"OT","M",NA,"J",NA,NA,NA,NA,NA,20,16,"5080",NA,NA
"2616",68,5,14,1983,"control",12,26,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,7,"8141452d",NA,NA
"2617",68,5,14,1983,"exclosure",19,27,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,6,"6513440d",NA,NA
"2618",68,5,14,1983,"control",12,27,"DO","M",NA,NA,"R",NA,NA,NA,NA,34,56,"5007",NA,NA
"2619",68,5,14,1983,"control",14,31,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,49,"3226436d",NA,NA
"2623",68,5,14,1983,"control",22,32,"OT","F",NA,"J",NA,NA,NA,NA,NA,19,16,"5085",NA,NA
"2624",68,5,14,1983,"control",17,34,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"3903",NA,NA
"2625",68,5,14,1983,"control",22,34,"DS","M","Z",NA,NA,NA,NA,NA,NA,50,127,"5071",NA,NA
"2626",68,5,14,1983,"control",14,35,"PE","M",NA,"J",NA,NA,NA,NA,NA,19,11,"5086",NA,NA
"2628",68,5,14,1983,"control",17,41,"DM","F",NA,"J",NA,NA,NA,NA,NA,34,26,"5001303d",NA,NA
"2630",68,5,14,1983,"control",12,44,"PM","M",NA,"J",NA,NA,NA,NA,NA,19,11,"5008",NA,NA
"2631",68,5,14,1983,"exclosure",21,45,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,29,"3618",NA,NA
"2632",68,5,14,1983,"control",17,46,"OT","F",NA,"J",NA,NA,NA,NA,NA,19,16,"5075",NA,NA
"2634",68,5,14,1983,"control",14,55,"NA","F",NA,NA,NA,NA,NA,NA,"L",32,142,"5046",NA,NA
"2635",68,5,14,1983,"control",14,57,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,24,"5064",NA,NA
"2637",68,5,14,1983,"control",17,61,"DO","M","Z",NA,NA,NA,NA,NA,NA,37,36,"5002338d",NA,NA
"2640",68,5,14,1983,"exclosure",21,64,"PF","M",NA,NA,"R",NA,NA,NA,NA,16,8,"41",NA,NA
"2647",68,5,15,1983,"control",4,13,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,7,"7141453d",NA,NA
"2653",68,5,15,1983,"control",2,31,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,48,"5096",NA,NA
"2654",68,5,15,1983,"exclosure",3,31,"NA","F",NA,NA,NA,NA,NA,"B",NA,33,110,"5998",NA,NA
"2656",68,5,15,1983,"exclosure",15,36,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,8,"6511429d",NA,NA
"2660",68,5,15,1983,"exclosure",3,52,"PF","F",NA,NA,NA,"S",NA,NA,NA,15,8,"8510413d",NA,NA
"2664",68,5,15,1983,"control",2,64,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"5282",NA,NA
"2668",68,5,15,1983,"control",11,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"5249448d",NA,NA
"2669",69,6,17,1983,"control",17,11,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,38,"5001303d",NA,NA
"2671",69,6,17,1983,"control",12,14,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,20,"5409",NA,NA
"2674",69,6,17,1983,"exclosure",19,22,"PM","M","Z",NA,NA,NA,NA,NA,NA,21,20,"5234",NA,NA
"2677",69,6,17,1983,"control",22,32,"DS","M","Z",NA,NA,NA,NA,NA,NA,50,118,"5212",NA,NA
"2678",69,6,17,1983,"control",14,34,"DO","F",NA,"J",NA,NA,NA,NA,NA,31,19,"5246455d",NA,NA
"2680",69,6,17,1983,"control",22,37,"NA","F","Z",NA,NA,NA,NA,NA,NA,30,88,"5204",NA,NA
"2683",69,6,17,1983,"control",12,47,"DO","F","Z",NA,NA,NA,NA,NA,NA,33,39,"5211456d",NA,NA
"2684",69,6,17,1983,"control",22,47,"DS","M",NA,NA,"S",NA,NA,NA,NA,50,135,"5071",NA,NA
"2687",69,6,17,1983,"control",12,61,"OT","F",NA,"J",NA,NA,NA,NA,NA,20,15,"5207",NA,NA
"2688",69,6,17,1983,"control",14,64,"DO","F",NA,"J",NA,NA,NA,NA,NA,33,15,"5245",NA,NA
"2690",69,6,17,1983,"control",14,66,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,45,"3892434d",NA,NA
"2692",69,6,17,1983,"exclosure",21,67,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,7,"8041",NA,NA
"2693",69,6,17,1983,"control",12,71,"DM","F","Z",NA,NA,NA,NA,NA,NA,31,16,"5208",NA,NA
"2695",69,6,17,1983,"exclosure",19,73,"RM","F",NA,NA,NA,NA,"P",NA,NA,16,15,"7504",NA,NA
"2697",69,6,17,1983,"exclosure",19,75,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"5141",NA,NA
"2699",69,6,17,1983,"control",17,76,"NA","M","Z",NA,NA,NA,NA,NA,NA,32,180,"5243",NA,NA
"2703",69,6,18,1983,"exclosure",3,21,"NA","F","Z",NA,NA,NA,NA,NA,NA,32,150,"5280",NA,NA
"2704",69,6,18,1983,"control",4,21,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,29,"5293",NA,NA
"2707",69,6,18,1983,"exclosure",3,27,"PF","M",NA,NA,"S",NA,NA,NA,NA,15,7,"7541457d",NA,NA
"2708",69,6,18,1983,"control",4,27,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,51,"5038",NA,NA
"2709",69,6,18,1983,"control",11,27,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,48,"3540425d",NA,NA
"2711",69,6,18,1983,"control",8,34,"OT","F","Z",NA,NA,NA,NA,NA,NA,18,19,"5278",NA,NA
"2716",69,6,18,1983,"exclosure",3,51,"PF","F",NA,NA,NA,"S",NA,NA,NA,16,7,"42459d",NA,NA
"2719",69,6,18,1983,"exclosure",15,55,"OL","F","Z",NA,NA,NA,NA,NA,NA,20,45,"3818",NA,NA
"2724",69,6,18,1983,"control",11,66,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"5249448d",NA,NA
"2726",69,6,18,1983,"control",4,71,"DS","F","Z",NA,NA,NA,NA,NA,NA,49,91,"5295",NA,NA
"2731",69,6,18,1983,"control",8,76,"DS","M","Z",NA,NA,NA,NA,NA,NA,48,94,"5283461d",NA,NA
"2732",70,7,16,1983,"control",14,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"3226436d",NA,NA
"2733",70,7,16,1983,"control",12,13,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,19,"5409",NA,NA
"2740",70,7,16,1983,"control",17,25,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,40,"5262462d",NA,NA
"2743",70,7,16,1983,"control",14,31,"NA","M","Z",NA,NA,NA,NA,NA,NA,32,98,"5272",NA,NA
"2745",70,7,16,1983,"control",17,31,"DM","F",NA,NA,NA,NA,"P",NA,NA,36,41,"5001303d",NA,NA
"2748",70,7,16,1983,"control",12,37,"DM","F","Z",NA,NA,NA,NA,NA,NA,32,27,"5265",NA,NA
"2749",70,7,16,1983,"exclosure",19,41,"PM","F","Z",NA,NA,NA,NA,NA,NA,20,18,"5258",NA,NA
"2753",70,7,16,1983,"exclosure",19,51,"PM","M",NA,NA,"S",NA,NA,NA,NA,21,19,"5234",NA,NA
"2754",70,7,16,1983,"control",14,54,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,32,"5246455d",NA,NA
"2755",70,7,16,1983,"control",12,55,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,45,"5211456d",NA,NA
"2760",70,7,16,1983,"control",22,74,"NA","F","Z",NA,NA,NA,NA,NA,NA,31,110,"5204",NA,NA
"2762",70,7,16,1983,"control",12,76,"NA","M","Z",NA,NA,NA,NA,NA,NA,34,168,"5267",NA,NA
"2763",70,7,16,1983,"control",14,77,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,29,"3618",NA,NA
"2764",70,7,16,1983,"control",17,77,"NA","M",NA,NA,"S",NA,NA,NA,NA,34,216,"5269",NA,NA
"2765",70,7,16,1983,"control",12,77,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,31,"5266463d",NA,NA
"2767",70,7,17,1983,"exclosure",15,17,"OT","M",NA,"J",NA,NA,NA,NA,NA,20,13,"5133",NA,NA
"2769",70,7,17,1983,"control",2,33,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,38,"5130",NA,NA
"2771",70,7,17,1983,"exclosure",3,35,"PF","F",NA,NA,NA,"S",NA,NA,NA,16,7,"7042",NA,NA
"2773",70,7,17,1983,"control",4,44,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,13,"7014250d",NA,NA
"2774",70,7,17,1983,"control",11,45,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,47,"3540425d",NA,NA
"2776",70,7,17,1983,"exclosure",3,54,"OL","F",NA,NA,"S",NA,NA,NA,NA,21,27,"5131",NA,NA
"2778",70,7,17,1983,"exclosure",15,61,"OL","F",NA,NA,NA,"S",NA,NA,NA,20,32,"3818",NA,NA
"2781",70,7,17,1983,"control",2,71,"OT","F",NA,NA,NA,"S",NA,NA,NA,19,27,"5114327d",NA,NA
"2784",70,7,17,1983,"control",8,76,"DS","M","Z",NA,NA,NA,NA,NA,NA,49,99,"5283461d",NA,NA
"2785",70,7,17,1983,"control",11,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"5249448d",NA,NA
"2794",71,8,15,1983,"control",12,26,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,25,"5242",NA,NA
"2795",71,8,15,1983,"control",17,31,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,37,"5001303d",NA,NA
"2800",71,8,15,1983,"control",17,34,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,38,"5262462d",NA,NA
"2801",71,8,15,1983,"control",12,37,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,33,"5139",NA,NA
"2802",71,8,15,1983,"control",12,45,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,50,"5211456d",NA,NA
"2804",71,8,15,1983,"control",14,54,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,38,"5246455d",NA,NA
"2805",71,8,15,1983,"control",14,55,"NA","M","Z",NA,NA,NA,NA,NA,NA,32,113,"5124",NA,NA
"2807",71,8,15,1983,"control",12,61,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,30,"5142465d",NA,NA
"2810",71,8,15,1983,"control",17,71,"OT","F",NA,NA,NA,"S",NA,NA,NA,21,21,"5138",NA,NA
"2811",71,8,15,1983,"control",22,73,"NA","F",NA,NA,"S",NA,NA,NA,NA,32,NA,"5204",NA,NA
"2812",71,8,15,1983,"control",12,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,37,"5266463d",NA,NA
"2815",71,8,15,1983,"control",12,77,"NA","M","Z",NA,NA,NA,NA,NA,NA,34,187,"5267",NA,NA
"2817",71,8,16,1983,"control",4,13,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,38,"5112336d",NA,NA
"2823",71,8,16,1983,"control",11,22,"PF","F",NA,NA,NA,"P",NA,NA,NA,16,7,"6042468d",NA,NA
"2824",71,8,16,1983,"exclosure",3,25,"PF","F","Z",NA,NA,NA,NA,NA,NA,16,7,"7042",NA,NA
"2826",71,8,16,1983,"control",11,32,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,38,"5113339d",NA,NA
"2827",71,8,16,1983,"control",2,33,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,38,"5130",NA,NA
"2829",71,8,16,1983,"control",11,35,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,40,"5115",NA,NA
"2830",71,8,16,1983,"control",2,43,"DS","M","Z",NA,NA,NA,NA,NA,NA,50,130,"5107469d",NA,NA
"2831",71,8,16,1983,"control",4,47,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,31,"5110148d",NA,NA
"2832",71,8,16,1983,"control",11,51,"NA","M","Z",NA,NA,NA,NA,NA,NA,33,185,"5116",NA,NA
"2838",71,8,16,1983,"control",11,73,"DM","F","Z",NA,NA,NA,NA,NA,NA,33,29,"5117",NA,NA
"2841",71,8,16,1983,"control",11,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"5249448d",NA,NA
"2843",72,9,10,1983,"control",14,12,"DS","F","Z",NA,NA,NA,NA,NA,NA,48,128,"5181",NA,NA
"2844",72,9,10,1983,"control",17,13,"DM","F",NA,"J",NA,NA,NA,NA,NA,34,25,"5175",NA,NA
"2845",72,9,10,1983,"control",17,14,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,41,"5262462d",NA,NA
"2850",72,9,10,1983,"exclosure",19,23,"NA","F","Z",NA,NA,NA,NA,NA,NA,31,139,"5192",NA,NA
"2852",72,9,10,1983,"control",12,25,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,50,"5189",NA,NA
"2854",72,9,10,1983,"control",17,33,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,37,"5001303d",NA,NA
"2855",72,9,10,1983,"control",12,36,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,51,"5211456d",NA,NA
"2858",72,9,10,1983,"control",14,44,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,43,"5246455d",NA,NA
"2860",72,9,10,1983,"control",22,51,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,36,"5197",NA,NA
"2862",72,9,10,1983,"exclosure",19,55,"PE","F","Z",NA,NA,NA,NA,NA,NA,21,19,"5190",NA,NA
"2863",72,9,10,1983,"control",12,61,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,36,"5142465d",NA,NA
